日期時間,土壤溫度01 (°C),土壤濕度01 (%),土壤濕度02 (%),土壤濕度03 (%),土壤濕度04 (%),土壤濕度05 (%),土壤濕度06 (%),土壤濕度07 (%),土壤濕度08 (%),土壤酸鹼值 (pH),電力 (V)
2017-09-30 14:00:00,40.83,-72.11,-22.7,-19.17,-20.73,0.05,-888.88,-888.88,-72.11,5.23,4.37,
2017-09-30 14:30:00,39.57,-72.11,-22.83,-19.43,-20.73,0.18,-888.88,-888.88,-72.11,5.42,4.42,
2017-09-30 15:00:00,37.48,-72.11,-22.83,-19.82,-20.73,-0.21,-888.88,-888.88,-72.11,5.61,4.44,
2017-09-30 15:30:00,35.34,-72.11,-22.83,-19.95,-20.87,-0.6,-888.88,-888.88,-72.11,5.76,4.44,
2017-09-30 16:00:00,33,-71.98,-22.96,-20.08,-21,-1.52,-888.88,-888.88,-72.11,5.98,4.35,
2017-09-30 16:30:00,32.23,-71.98,-22.83,-19.69,-21,-1.65,-888.88,-888.88,-72.11,5.89,4.43,
2017-09-30 17:00:00,31.33,-72.11,-22.96,-19.95,-21.13,-1.91,-888.88,-888.88,-72.11,5.92,4.36,
2017-09-30 17:30:00,30.22,-72.11,-22.96,-20.08,-21.13,-2.56,-888.88,-888.88,-72.11,6.03,4.34,
2017-09-30 18:00:00,29.74,-72.11,-23.09,-20.21,-21.26,-2.69,-888.88,-888.88,-72.11,6,4.31,
2017-09-30 18:30:00,29.07,-72.11,-23.22,-20.21,-21.26,-2.95,-888.88,-888.88,-72.11,5.96,4.31,
2017-09-30 19:00:00,28.34,-72.11,-23.22,-20.34,-21.26,-3.35,-888.88,-888.88,-72.11,6.04,4.3,
2017-09-30 19:30:00,28.07,-72.11,-23.22,-20.47,-21.26,-3.48,-888.88,-888.88,-72.11,6.06,4.3,
2017-09-30 20:00:00,27.83,-72.11,-23.22,-20.6,-21.26,-3.35,-888.88,-888.88,-72.11,5.96,4.29,
2017-09-30 20:30:00,27.68,-72.11,-23.22,-20.47,-21.26,-3.48,-888.88,-888.88,-72.11,6.01,4.29,
2017-09-30 21:00:00,27.38,-72.11,-23.22,-20.21,-21.26,-3.87,-888.88,-888.88,-72.11,6.15,4.28,
2017-09-30 21:30:00,27.09,-72.11,-23.22,-20.08,-21.39,-4,-888.88,-888.88,-72.11,6.01,4.29,
2017-09-30 22:00:00,26.79,-72.11,-23.22,-20.08,-21.39,-4,-888.88,-888.88,-72.11,5.99,4.28,
2017-09-30 22:30:00,26.43,-72.11,-23.09,-20.08,-21.26,-4,-888.88,-888.88,-72.11,5.97,4.29,
2017-09-30 23:00:00,26.5,-72.11,-23.22,-19.95,-21.39,-4.26,-888.88,-888.88,-72.11,6.27,4.28,
2017-09-30 23:30:00,26.18,-72.11,-23.22,-19.95,-21.26,-4.13,-888.88,-888.88,-72.11,6.14,4.29,
2017-10-01 00:00:00,25.99,-72.11,-23.09,-19.82,-21.39,-4.26,-888.88,-888.88,-72.11,6.13,4.27,
2017-10-01 00:30:00,25.99,-72.11,-23.09,-19.82,-21.39,-4.65,-888.88,-888.88,-71.46,6.29,4.28,
2017-10-01 01:00:00,25.84,-72.11,-23.09,-19.95,-21.26,-4.52,-888.88,-888.88,-72.11,6.13,4.27,
2017-10-01 01:30:00,25.6,-72.11,-22.96,-20.21,-21.39,-4.39,-888.88,-888.88,-72.11,6.16,4.28,
2017-10-01 02:00:00,25.48,-72.11,-23.09,-20.08,-21.39,-4.92,-888.88,-888.88,-70.68,6.28,4.27,
2017-10-01 02:30:00,25.43,-72.11,-23.09,-19.95,-21.39,-4.65,-888.88,-888.88,-71.98,6.28,4.27,
2017-10-01 03:00:00,25.33,-72.11,-23.09,-19.95,-21.39,-4.92,-888.88,-888.88,-71.85,6.35,4.26,
2017-10-01 03:30:00,537.33,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,6.4,4.25,
2017-10-01 04:00:00,537.33,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,6.31,4.24,
2017-10-01 04:30:00,537.33,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,6.36,4.24,
2017-10-01 05:00:00,537.33,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,6.12,4.23,
2017-10-01 05:30:00,537.33,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,6.23,4.23,
2017-10-01 06:00:00,537.33,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,6.3,4.23,
2017-10-01 06:30:00,537.33,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,-72.11,6.3,4.25,
2017-10-01 07:00:00,26.48,-72.11,-23.09,-20.47,-21.39,-4.26,-888.88,-888.88,-72.11,6.12,4.27,
2017-10-01 07:30:00,30.6,-72.11,-22.96,-21.13,-21,-2.43,-888.88,-888.88,-72.11,5.76,4.32,
2017-10-01 08:00:00,34.12,-72.11,-22.96,-21.13,-20.87,-1.78,-888.88,-888.88,-72.11,5.82,4.34,
2017-10-01 08:30:00,34.07,-72.11,-22.96,-21.13,-20.87,-1.65,-888.88,-888.88,-72.11,5.91,4.38,
2017-10-01 09:00:00,32.28,-72.11,-22.96,-21.26,-21.13,-2.43,-888.88,-888.88,-72.11,5.93,4.39,
2017-10-01 09:30:00,37.95,-72.11,-22.83,-21,-20.87,-1.78,-888.88,-888.88,-72.11,5.67,4.41,
2017-10-01 10:00:00,40.8,-72.11,-22.83,-21,-21,-2.82,-888.88,-888.88,-72.11,5.52,4.4,
2017-10-01 10:30:00,42.92,-72.11,-22.83,-20.87,-20.87,-2.69,-888.88,-888.88,-72.11,5.29,4.42,
2017-10-01 11:00:00,42.56,-72.11,-22.7,-20.21,-21,-3.61,-888.88,-888.88,-72.11,5.24,4.42,
2017-10-01 11:30:00,39.12,-72.11,-21.91,-20.21,-21,-4.26,-888.88,-888.88,-72.11,5.2,4.41,
2017-10-01 12:00:00,41.91,-72.11,-22.04,-21,-21,-3.48,-888.88,-888.88,-72.11,5.01,4.39,
2017-10-01 12:30:00,42.5,-72.11,-22.3,-21.26,-21.13,-2.43,-888.88,-888.88,-72.11,4.83,4.44,
2017-10-01 13:00:00,40.66,-72.11,-22.3,-22.04,-20.87,-1.65,-888.88,-888.88,-72.11,4.91,4.37,
2017-10-01 13:30:00,40.83,-72.11,-22.57,-22.96,-21,-0.99,-888.88,-888.88,-72.11,4.8,4.44,
2017-10-01 14:00:00,42.09,-72.11,-22.57,-23.09,-21,-0.21,-888.88,-888.88,-72.11,4.98,4.41,
2017-10-01 14:30:00,36.74,-72.11,-22.7,-23.22,-21,-0.86,-888.88,-888.88,-72.11,5.45,4.38,
2017-10-01 15:00:00,35.77,-72.11,-22.7,-23.35,-21.13,-0.86,-888.88,-888.88,-72.11,5.57,4.43,
2017-10-01 15:30:00,32,-72.11,-22.96,-23.35,-21.26,-2.3,-888.88,-888.88,-72.11,5.73,4.41,
2017-10-01 16:00:00,32.05,-72.11,-22.83,-23.22,-21.26,-2.17,-888.88,-888.88,-72.11,5.63,4.4,
2017-10-01 16:30:00,31.66,-72.11,-22.96,-23.22,-21.26,-2.3,-888.88,-888.88,-72.11,5.56,4.45,
2017-10-01 17:00:00,30.92,-72.11,-22.96,-23.35,-21.26,-2.69,-888.88,-888.88,-72.11,5.67,4.36,
2017-10-01 17:30:00,29.84,-72.11,-22.96,-23.74,-21.39,-2.82,-888.88,-888.88,-72.11,5.74,4.32,
2017-10-01 18:00:00,29.49,-72.11,-22.96,-23.87,-21.26,-2.95,-888.88,-888.88,-72.11,5.64,4.3,
2017-10-01 18:30:00,29.31,-72.11,-22.96,-23.74,-21.26,-3.22,-888.88,-888.88,-72.11,5.68,4.3,
2017-10-01 19:00:00,29.19,-72.11,-22.96,-23.74,-21.39,-3.22,-888.88,-888.88,-72.11,5.81,4.29,
2017-10-01 19:30:00,29.04,-72.11,-22.96,-23.74,-21.26,-3.35,-888.88,-888.88,-72.11,5.86,4.29,
2017-10-01 20:00:00,28.47,-72.11,-22.96,-23.74,-21.39,-3.61,-888.88,-888.88,-72.11,5.91,4.29,
2017-10-01 20:30:00,28.05,-72.11,-22.96,-23.74,-21.26,-3.74,-888.88,-888.88,-72.11,5.94,4.29,
2017-10-01 21:00:00,27.7,-72.11,-22.96,-23.74,-21.26,-3.74,-888.88,-888.88,-72.11,5.99,4.28,
2017-10-01 21:30:00,27.6,-72.11,-22.83,-23.74,-21.26,-3.74,-888.88,-888.88,-72.11,6.05,4.29,
2017-10-01 22:00:00,27.36,-72.11,-22.96,-23.74,-21.26,-4,-888.88,-888.88,-72.11,6.1,4.28,
2017-10-01 22:30:00,26.89,-72.11,-22.96,-23.61,-21.26,-4,-888.88,-888.88,-72.11,6.09,4.29,
2017-10-01 23:00:00,26.79,-72.11,-22.96,-23.74,-21.39,-4.39,-888.88,-888.88,-72.11,6.17,4.28,
2017-10-01 23:30:00,26.38,-72.11,-22.96,-23.74,-21.39,-4,-888.88,-888.88,-72.11,6.12,4.28,
2017-10-02 00:00:00,26.4,-72.11,-22.96,-23.74,-21.39,-4.26,-888.88,-888.88,-72.11,6.14,4.27,
2017-10-02 00:30:00,25.99,-72.11,-23.09,-23.74,-21.39,-4.65,-888.88,-888.88,-72.11,6.17,4.28,
2017-10-02 01:00:00,26.01,-72.11,-22.96,-23.74,-21.39,-4.52,-888.88,-888.88,-72.11,6.2,4.27,
2017-10-02 01:30:00,25.65,-72.11,-22.96,-23.74,-21.39,-4.92,-888.88,-888.88,-71.98,6.21,4.27,
2017-10-02 02:00:00,25.57,-72.11,-22.96,-23.74,-21.39,-4.65,-888.88,-888.88,-72.11,6.17,4.26,
2017-10-02 02:30:00,25.45,-72.11,-22.96,-23.74,-21.39,-4.65,-888.88,-888.88,-72.11,6.15,4.27,
2017-10-02 03:00:00,25.33,-72.11,-23.09,-23.87,-21.39,-4.65,-888.88,-888.88,-72.11,6.25,4.26,
2017-10-02 03:30:00,25.14,-72.11,-22.96,-23.87,-21.39,-4.92,-888.88,-888.88,-71.72,6.24,4.26,
2017-10-02 04:00:00,24.99,-72.11,-22.83,-23.87,-21.39,-4.78,-888.88,-888.88,-72.11,6.27,4.25,
2017-10-02 04:30:00,24.85,-72.11,-22.83,-23.87,-21.52,-4.92,-888.88,-888.88,-72.11,6.23,4.25,
2017-10-02 05:00:00,24.7,-72.11,-22.7,-24,-21.52,-5.05,-888.88,-888.88,-72.11,6.27,4.24,
2017-10-02 05:30:00,24.56,-72.11,-22.7,-24,-21.39,-5.18,-888.88,-888.88,-71.98,6.34,4.24,
2017-10-02 06:00:00,24.56,-72.11,-22.7,-24,-21.39,-5.31,-888.88,-888.88,-68.98,6.49,4.24,
2017-10-02 06:30:00,24.99,-72.11,-22.57,-24,-21.39,-5.05,-888.88,-888.88,-72.11,6.34,4.26,
2017-10-02 07:00:00,25.4,-72.11,-22.57,-24,-21.39,-5.05,-888.88,-888.88,-72.11,6.3,4.26,
2017-10-02 07:30:00,31.41,-72.11,-22.43,-23.87,-21,-2.82,-888.88,-888.88,-72.11,5.72,4.3,
2017-10-02 08:00:00,35.34,-72.11,-22.83,-23.87,-21,-2.43,-888.88,-888.88,-72.11,5.72,4.32,
2017-10-02 08:30:00,38.14,-72.11,-22.83,-23.87,-20.87,-1.12,-888.88,-888.88,-72.11,5.5,4.34,
2017-10-02 09:00:00,41.21,-71.98,-22.83,-23.74,-20.87,-0.86,-888.88,-888.88,-72.11,5.43,4.35,
2017-10-02 09:30:00,44.26,-72.11,-22.7,-23.74,-20.87,-0.86,-888.88,-888.88,-72.11,5.28,4.38,
2017-10-02 10:00:00,44.84,-72.11,-22.7,-23.61,-21,-0.99,-888.88,-888.88,-72.11,5.12,4.38,
2017-10-02 10:30:00,46.45,-72.11,-22.7,-23.22,-21,-1.26,-888.88,-888.88,-72.11,5.17,4.4,
2017-10-02 11:00:00,46.93,-72.11,-22.57,-23.48,-21,-3.09,-888.88,-888.88,-72.11,4.94,4.4,
2017-10-02 11:30:00,49.17,-72.11,-22.7,-23.48,-21,-4.13,-888.88,-888.88,-72.11,4.9,4.39,
2017-10-02 12:00:00,47,-72.11,-22.7,-23.35,-21,-5.96,-888.88,-888.88,-72.11,4.92,4.42,
2017-10-02 12:30:00,45.66,-72.11,-22.57,-23.48,-21,-7.27,-888.88,-888.88,-72.11,4.96,4.41,
2017-10-02 13:00:00,46.61,-72.11,-22.7,-23.48,-21,-8.31,-888.88,-888.88,-72.11,4.82,4.39,
2017-10-02 13:30:00,45,-72.11,-22.83,-23.48,-21.13,-10.41,-888.88,-888.88,-72.11,5.05,4.44,
2017-10-02 14:00:00,42.53,-72.11,-22.7,-23.61,-21.13,-13.02,-888.88,-888.88,-72.11,5.21,4.4,
2017-10-02 14:30:00,35.85,-72.11,-22.96,-23.74,-21.26,-14.46,-888.88,-888.88,-72.11,5.57,4.43,
2017-10-02 15:00:00,35.85,-72.11,-22.83,-23.61,-21.26,-14.33,-888.88,-888.88,-72.11,5.51,4.36,
2017-10-02 15:30:00,35.02,-71.98,-22.96,-23.61,-21.26,-14.59,-888.88,-888.88,-72.11,5.51,4.44,
2017-10-02 16:00:00,28.17,-72.11,-17.6,-19.95,-21.65,-10.93,-888.88,-888.88,347.16,7.38,4.32,
2017-10-02 16:30:00,27.83,-72.11,-18.12,-20.87,-20.34,6.46,-888.88,-888.88,350.56,6.78,4.32,
2017-10-02 17:00:00,28.67,-72.11,-20.73,-21.65,-21.13,-3.48,-888.88,-888.88,357.1,7,4.3,
2017-10-02 17:30:00,28.52,-72.11,-21.13,-21,-21.52,-1.78,-888.88,-888.88,376.45,6.83,4.3,
2017-10-02 18:00:00,28.54,-72.11,-21.13,-21.39,-21.52,1.1,-888.88,-888.88,287.28,7.01,4.29,
2017-10-02 18:30:00,28.32,-72.11,-20.47,-21,-21.65,6.72,-888.88,-888.88,318.66,7.37,4.29,
2017-10-02 19:00:00,28.47,-72.11,-21.13,-21.39,-21.52,7.64,-888.88,-888.88,283.88,6.93,4.28,
2017-10-02 19:30:00,27.9,-72.11,-21.26,-21.65,-21.52,12.6,-888.88,-888.88,211.06,7.03,4.29,
2017-10-02 20:00:00,28.05,-72.11,-21.39,-21.78,-21.52,13.65,-888.88,-888.88,167.79,7.19,4.28,
2017-10-02 20:30:00,27.83,-72.11,-21.26,-21.78,-21.39,13.91,-888.88,-888.88,160.47,7.21,4.28,
2017-10-02 21:00:00,27.65,-72.11,-21.13,-21.78,-21.52,14.3,-888.88,-888.88,159.42,7.19,4.28,
2017-10-02 21:30:00,27.36,-72.11,-21.13,-21.78,-21.39,14.56,-888.88,-888.88,155.89,7.25,4.28,
2017-10-02 22:00:00,27.06,-72.11,-21,-21.78,-21.52,14.3,-888.88,-888.88,107.65,7.22,4.27,
2017-10-02 22:30:00,26.87,-72.11,-21,-21.91,-21.52,13.52,-888.88,-888.88,23.85,7.14,4.28,
2017-10-02 23:00:00,26.92,-72.11,-21,-22.17,-21.52,13.91,-888.88,-888.88,-31.59,7.3,4.27,
2017-10-02 23:30:00,26.65,-72.11,-20.73,-22.17,-21.52,13.78,-888.88,-888.88,-37.86,7.32,4.27,
2017-10-03 00:00:00,26.7,-72.11,-20.87,-22.17,-21.52,13.52,-888.88,-888.88,-36.68,7.23,4.26,
2017-10-03 00:30:00,26.48,-72.11,-20.73,-22.04,-21.39,12.86,-888.88,-888.88,-45.44,7.33,4.27,
2017-10-03 01:00:00,26.3,-72.11,-20.34,-22.17,-21.52,12.86,-888.88,-888.88,-46.88,7.23,4.25,
2017-10-03 01:30:00,26.23,-72.11,-20.08,-22.04,-20.6,12.47,-888.88,-888.88,-47.27,7.3,4.26,
2017-10-03 02:00:00,26.3,-72.11,-19.95,-21.91,-21.52,12.34,-888.88,-888.88,-24.4,7.43,4.25,
2017-10-03 02:30:00,26.08,-72.11,-19.95,-21.91,-21.52,12.86,-888.88,-888.88,-43.61,7.17,4.25,
2017-10-03 03:00:00,25.84,-72.11,-19.82,-21.91,-21.39,13,-888.88,-888.88,-42.18,7.33,4.24,
2017-10-03 03:30:00,25.74,-72.11,-19.95,-22.04,-21.52,12.86,-888.88,-888.88,-49.1,7.26,4.24,
2017-10-03 04:00:00,25.82,-72.11,-19.82,-22.17,-21.52,12.86,-888.88,-888.88,-37.34,7.5,4.24,
2017-10-03 04:30:00,25.57,-72.11,-19.82,-22.3,-21.52,12.08,-888.88,-888.88,-48.32,7.45,4.24,
2017-10-03 05:00:00,25.6,-72.11,-19.69,-22.43,-21.52,12.47,-888.88,-888.88,-45.05,7.53,4.23,
2017-10-03 05:30:00,25.53,-72.11,-19.69,-22.43,-21.52,12.08,-888.88,-888.88,-50.28,7.39,4.24,
2017-10-03 06:00:00,25.72,-72.11,-19.82,-22.43,-21.52,11.95,-888.88,-888.88,-33.02,7.53,4.24,
2017-10-03 06:30:00,26.11,-72.11,-19.95,-22.57,-21.39,12.47,-888.88,-888.88,-48.06,7.33,4.25,
2017-10-03 07:00:00,26.55,-72.11,-20.08,-22.7,-21.39,12.6,-888.88,-888.88,-53.94,7.53,4.26,
2017-10-03 07:30:00,28.92,-72.11,-20.6,-23.22,-21.26,15.35,-888.88,-888.88,-57.47,6.9,4.31,
2017-10-03 08:00:00,31.74,-72.11,-21,-23.61,-21,15.74,-888.88,-888.88,-59.56,6.83,4.34,
2017-10-03 08:30:00,34.33,-72.11,-21.26,-23.61,-21,16.79,-888.88,-888.88,-62.44,6.79,4.38,
2017-10-03 09:00:00,34.6,-72.11,-21.52,-23.61,-21.13,17.31,-888.88,-888.88,-66.23,6.42,4.39,
2017-10-03 09:30:00,35.8,-71.98,-22.17,-23.48,-21.13,18.49,-888.88,-888.88,-68.32,6.37,4.42,
2017-10-03 10:00:00,39.06,-72.11,-22.43,-23.48,-21.13,18.75,-888.88,-888.88,-69.5,6.11,4.41,
2017-10-03 10:30:00,40.29,-72.11,-22.57,-23.35,-20.6,19.27,-888.88,-888.88,-70.68,6.29,4.41,
2017-10-03 11:00:00,37.4,-72.11,-22.83,-23.48,-21.26,18.75,-888.88,-888.88,-71.72,5.97,4.42,
2017-10-03 11:30:00,39.18,-72.11,-22.7,-23.22,-21.13,20.32,-888.88,-888.88,-71.98,5.86,4.41,
2017-10-03 12:00:00,36.23,-72.11,-22.83,-23.48,-21.26,18.49,-888.88,-888.88,-72.11,6,4.39,
2017-10-03 12:30:00,37.48,-72.11,-22.7,-23.35,-21.13,20.06,-888.88,-888.88,-71.98,5.84,4.44,
2017-10-03 13:00:00,36.42,-72.11,-22.7,-23.48,-21.13,19.53,-888.88,-888.88,-72.11,6.02,4.37,
2017-10-03 13:30:00,35.85,-72.11,-22.83,-23.48,-21.13,19.53,-888.88,-888.88,-72.11,5.94,4.44,
2017-10-03 14:00:00,32.38,-72.11,-22.96,-23.61,-21.39,17.05,-888.88,-888.88,-72.11,6.38,4.39,
2017-10-03 14:30:00,35.31,-72.11,-22.7,-23.35,-21.13,19.01,-888.88,-888.88,-72.11,5.92,4.44,
2017-10-03 15:00:00,32.79,-71.98,-22.96,-23.48,-21.39,17.31,-888.88,-888.88,-72.11,6.09,4.39,
2017-10-03 15:30:00,33.21,-72.11,-22.96,-23.61,-21.39,17.7,-888.88,-888.88,-72.11,5.97,4.43,
2017-10-03 16:00:00,29.94,-72.11,-23.09,-22.04,-21.52,14.96,-888.88,-888.88,-72.11,6.41,4.34,
2017-10-03 16:30:00,29.09,-72.11,-22.96,-21.91,-21.65,14.69,-888.88,-888.88,-72.11,6.5,4.33,
2017-10-03 17:00:00,29.07,-72.11,-22.96,-21.91,-21.65,15.09,-888.88,-888.88,-72.11,6.56,4.31,
2017-10-03 17:30:00,28.52,-72.11,-22.96,-21.78,-21.65,14.83,-888.88,-888.88,-72.11,6.65,4.31,
2017-10-03 18:00:00,28.39,-72.11,-22.96,-21.78,-21.65,14.69,-888.88,-888.88,-72.11,6.66,4.29,
2017-10-03 18:30:00,28.2,-72.11,-22.96,-21.65,-21.65,14.3,-888.88,-888.88,-72.11,6.71,4.3,
2017-10-03 19:00:00,27.58,-72.11,-22.96,-21.65,-21.65,14.04,-888.88,-888.88,-72.11,6.85,4.29,
2017-10-03 19:30:00,27.43,-72.11,-22.96,-21.65,-21.65,13.39,-888.88,-888.88,-68.85,6.86,4.29,
2017-10-03 20:00:00,26.77,-71.98,-22.96,-21.52,-21.65,13.39,-888.88,-888.88,-71.85,6.97,4.28,
2017-10-03 20:30:00,26.79,-72.11,-22.96,-21.52,-21.65,13.13,-888.88,-888.88,-71.2,6.99,4.29,
2017-10-03 21:00:00,26.52,-72.11,-22.96,-21.39,-21.65,12.73,-888.88,-888.88,-71.46,7.05,4.28,
2017-10-03 21:30:00,26.3,-72.11,-22.83,-21.26,-21.65,12.21,-888.88,-888.88,-71.2,7.05,4.29,
2017-10-03 22:00:00,26.26,-72.11,-22.96,-21.13,-21.65,12.6,-888.88,-888.88,-71.59,7.07,4.28,
2017-10-03 22:30:00,26.06,-72.11,-22.83,-21,-21.65,12.6,-888.88,-888.88,-71.72,7.18,4.28,
2017-10-03 23:00:00,26.16,-72.11,-22.96,-21.13,-21.65,11.95,-888.88,-888.88,-68.45,7.11,4.27,
2017-10-03 23:30:00,26.35,-72.11,-22.83,-20.87,-21.65,12.73,-888.88,-888.88,-71.85,7.2,4.28,
2017-10-04 00:00:00,26.3,-72.11,-22.83,-20.87,-21.65,11.95,-888.88,-888.88,-66.49,7.2,4.27,
2017-10-04 00:30:00,26.01,-72.11,-22.83,-20.87,-21.65,11.56,-888.88,-888.88,-64.14,7.15,4.27,
2017-10-04 01:00:00,25.87,-72.11,-22.83,-21,-21.65,11.3,-888.88,-888.88,-67.54,7.22,4.26,
2017-10-04 01:30:00,25.79,-72.11,-22.83,-20.87,-21.65,10.9,-888.88,-888.88,-68.19,7.28,4.27,
2017-10-04 02:00:00,25.87,-72.11,-22.83,-20.87,-21.65,10.9,-888.88,-888.88,-68.85,7.38,4.26,
2017-10-04 02:30:00,25.77,-72.11,-22.83,-21,-21.65,10.77,-888.88,-888.88,-69.63,7.31,4.26,
2017-10-04 03:00:00,25.99,-72.11,-22.83,-20.87,-21.65,10.38,-888.88,-888.88,-68.72,7.31,4.25,
2017-10-04 03:30:00,25.82,-72.11,-22.83,-20.87,-21.65,10.64,-888.88,-888.88,-70.15,7.18,4.26,
2017-10-04 04:00:00,25.77,-72.11,-22.83,-20.87,-21.65,9.99,-888.88,-888.88,-62.44,7.23,4.25,
2017-10-04 04:30:00,25.79,-72.11,-22.83,-20.87,-21.65,6.46,-888.88,-888.88,-67.54,7.29,4.25,
2017-10-04 05:00:00,25.57,-72.11,-22.83,-20.87,-21.65,6.2,-888.88,-888.88,-70.28,7.43,4.24,
2017-10-04 05:30:00,25.53,-72.11,-22.83,-20.87,-21.65,13.39,-888.88,-888.88,-68.98,7.38,4.24,
2017-10-04 06:00:00,25.94,-72.11,-22.83,-20.87,-21.65,13.26,-888.88,-888.88,-71.33,7.3,4.24,
2017-10-04 06:30:00,26.3,-72.11,-22.43,-20.73,-21.65,11.95,-888.88,-888.88,-68.85,7.41,4.26,
2017-10-04 07:00:00,26.94,-72.11,-22.43,-20.6,-21.65,12.08,-888.88,-888.88,-71.2,7.18,4.3,
2017-10-04 07:30:00,28.74,-72.11,-21.91,-20.34,-21.52,12.47,-888.88,-888.88,-72.11,6.96,4.39,
2017-10-04 08:00:00,30.39,-72.11,-22.04,-20.21,-21.39,13.91,-888.88,-888.88,-72.11,6.58,4.37,
2017-10-04 08:30:00,33.91,-72.11,-21.91,-19.82,-21.26,16.26,-888.88,-888.88,-72.11,6.35,4.4,
2017-10-04 09:00:00,36.04,-71.98,-21.91,-19.69,-21.13,18.49,-888.88,-888.88,-72.11,6.23,4.42,
2017-10-04 09:30:00,35.05,-72.11,-21.91,-20.08,-21.39,17.05,-888.88,-888.88,-72.11,6.26,4.43,
2017-10-04 10:00:00,33.37,-72.11,-22.04,-20.34,-21.39,16.53,-888.88,-888.88,-72.11,6.52,4.37,
2017-10-04 10:30:00,38.81,-72.11,-21.91,-20.08,-21.26,18.49,-888.88,-888.88,-72.11,6.15,4.44,
2017-10-04 11:00:00,40.03,-72.11,-22.17,-20.08,-21.26,17.96,-888.88,-888.88,-72.11,6.03,4.38,
2017-10-04 11:30:00,37.65,-72.11,-22.57,-20.34,-21.39,17.44,-888.88,-888.88,-72.11,6.11,4.43,
2017-10-04 12:00:00,41.77,-72.11,-22.57,-20.08,-21.13,17.96,-888.88,-888.88,-72.11,5.82,4.4,
2017-10-04 12:30:00,42.24,-72.11,-22.57,-19.3,-21.26,18.49,-888.88,-888.88,-72.11,5.81,4.42,
2017-10-04 13:00:00,43.98,-72.11,-22.7,-19.3,-21.26,18.75,-888.88,-888.88,-72.11,5.66,4.37,
2017-10-04 13:30:00,39.06,-72.11,-22.7,-19.69,-21.26,16.79,-888.88,-888.88,-72.11,5.88,4.44,
2017-10-04 14:00:00,37.87,-72.11,-22.7,-19.82,-21.39,16.92,-888.88,-888.88,-72.11,6.19,4.4,
2017-10-04 14:30:00,38.28,-72.11,-22.7,-19.56,-21.26,16.66,-888.88,-888.88,-72.11,6.18,4.43,
2017-10-04 15:00:00,38.45,-72.11,-22.7,-19.43,-21.26,16.66,-888.88,-888.88,-72.11,6.03,4.37,
2017-10-04 15:30:00,35.37,-72.11,-22.17,-19.3,-21.39,15.61,-888.88,-888.88,-72.11,6.29,4.39,
2017-10-04 16:00:00,32.66,-72.11,-22.04,-19.43,-21.52,13.78,-888.88,-888.88,-72.11,6.47,4.41,
2017-10-04 16:30:00,32.1,-72.11,-22.7,-19.17,-21.52,13.78,-888.88,-888.88,-72.11,6.47,4.37,
2017-10-04 17:00:00,30.98,-72.11,-22.7,-19.17,-21.52,13.39,-888.88,-888.88,-72.11,6.57,4.34,
2017-10-04 17:30:00,30.39,-72.11,-22.7,-19.04,-21.52,12.73,-888.88,-888.88,-72.11,6.61,4.34,
2017-10-04 18:00:00,29.94,-72.11,-22.83,-19.04,-21.52,12.08,-888.88,-888.88,-72.11,6.72,4.31,
2017-10-04 18:30:00,29.26,-72.11,-22.83,-19.04,-21.52,11.56,-888.88,-888.88,-72.11,6.8,4.3,
2017-10-04 19:00:00,28.77,-72.11,-22.83,-18.9,-21.65,11.17,-888.88,-888.88,-72.11,6.86,4.3,
2017-10-04 19:30:00,28.69,-72.11,-22.83,-18.9,-21.65,11.17,-888.88,-888.88,-72.11,6.89,4.29,
2017-10-04 20:00:00,28.15,-72.11,-22.83,-18.77,-21.65,10.64,-888.88,-888.88,-72.11,6.94,4.29,
2017-10-04 20:30:00,28,-72.11,-22.83,-18.77,-21.65,10.51,-888.88,-888.88,-72.11,6.97,4.29,
2017-10-04 21:00:00,27.73,-72.11,-22.83,-18.64,-21.65,10.51,-888.88,-888.88,-72.11,7.01,4.29,
2017-10-04 21:30:00,27.68,-72.11,-22.83,-18.51,-21.65,10.25,-888.88,-888.88,-72.11,7.16,4.29,
2017-10-04 22:00:00,27.63,-71.98,-22.83,-18.51,-21.65,10.12,-888.88,-888.88,-72.11,7.09,4.29,
2017-10-04 22:30:00,27.41,-72.11,-22.83,-18.51,-21.65,9.86,-888.88,-888.88,-72.11,7.21,4.29,
2017-10-04 23:00:00,27.41,-72.11,-22.83,-18.38,-21.65,8.42,-888.88,-888.88,-72.11,7.22,4.28,
2017-10-04 23:30:00,27.38,-72.11,-22.83,-18.51,-21.65,9.07,-888.88,-888.88,-72.11,7.24,4.28,
2017-10-05 00:00:00,27.46,-72.11,-22.83,-16.81,-21.65,9.47,-888.88,-888.88,-72.11,7.32,4.28,
