,觀測時間(LST)ObsTime,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
6401,2017-09-24 17:00,1001.4,,29.5,,74,0.6,165,,,0.0,,,,
6402,2017-09-24 18:00,1002.0,,27.8,,84,0.3,130,,,0.0,,,,
6403,2017-09-24 19:00,1003.1,,28.1,,75,0.6,188,,,0.0,,,,
6404,2017-09-24 20:00,1003.6,,27.0,,80,0.1,0,,,0.0,,,,
6405,2017-09-24 21:00,1003.7,,26.5,,87,0.9,83,,,0.0,,,,
6406,2017-09-24 22:00,1003.8,,26.4,,90,0.3,109,,,0.0,,,,
6407,2017-09-24 23:00,1003.8,,27.1,,86,0.4,121,,,0.0,,,,
6408,2017-09-25 00:00,1003.4,,26.8,,91,0.8,79,,,0.0,,,,
6409,2017-09-25 01:00,1003.0,,26.4,,91,0.4,110,,,0.0,,,,
6410,2017-09-25 02:00,1002.6,,25.9,,90,0.6,84,,,0.0,,,,
6411,2017-09-25 03:00,1002.7,,25.5,,92,0.3,78,,,0.0,,,,
6412,2017-09-25 04:00,1002.8,,25.5,,92,0.7,82,,,0.0,,,,
6413,2017-09-25 05:00,1003.2,,25.3,,94,0.9,109,,,0.0,,,,
6414,2017-09-25 06:00,1003.5,,26.1,,91,0.3,128,,,0.0,,,,
6415,2017-09-25 07:00,1003.8,,31.3,,71,0.0,0,,,X,,,,
6416,2017-09-25 08:00,1004.0,,32.2,,70,0.8,97,,,0.0,,,,
6417,2017-09-25 09:00,1004.1,,33.9,,65,0.4,256,,,0.0,,,,
6418,2017-09-25 10:00,1003.8,,33.6,,67,0.5,273,,,0.0,,,,
6419,2017-09-25 11:00,X,,X,,X,X,X,,,0.0,,,,
6420,2017-09-25 12:00,1002.3,,32.9,,71,0.6,258,,,0.0,,,,
6421,2017-09-25 13:00,1001.7,,32.4,,73,0.9,188,,,0.0,,,,
6422,2017-09-25 14:00,1001.3,,31.8,,74,0.9,204,,,0.0,,,,
6423,2017-09-25 15:00,1001.3,,30.8,,78,0.9,201,,,0.0,,,,
6424,2017-09-25 16:00,1001.9,,29.3,,84,0.2,0,,,0.0,,,,
6425,2017-09-25 17:00,1002.4,,28.4,,86,0.3,122,,,0.0,,,,
6426,2017-09-25 18:00,1002.7,,28.0,,88,0.8,107,,,0.0,,,,
6427,2017-09-25 19:00,1003.3,,27.5,,91,0.5,122,,,0.0,,,,
6428,2017-09-25 20:00,1004.1,,26.9,,93,0.2,0,,,0.0,,,,
6429,2017-09-25 21:00,1004.3,,26.8,,94,0.0,0,,,0.0,,,,
6430,2017-09-25 22:00,1003.9,,26.5,,94,0.9,54,,,0.0,,,,
6431,2017-09-25 23:00,1003.3,,26.4,,95,0.0,0,,,0.0,,,,
6432,2017-09-26 00:00,1002.6,,26.3,,94,0.9,64,,,0.0,,,,
6433,2017-09-26 01:00,1002.1,,26.4,,86,1.1,55,,,0.0,,,,
6434,2017-09-26 02:00,1001.6,,26.2,,80,1.7,52,,,0.0,,,,
6435,2017-09-26 03:00,1001.6,,25.9,,88,1.3,45,,,0.0,,,,
6436,2017-09-26 04:00,1002.1,,26.2,,84,1.4,45,,,0.0,,,,
6437,2017-09-26 05:00,1002.7,,25.2,,92,0.0,0,,,0.0,,,,
6438,2017-09-26 06:00,1002.9,,25.4,,92,0.4,58,,,0.0,,,,
6439,2017-09-26 07:00,1003.6,,30.5,,75,0.3,11,,,0.0,,,,
6440,2017-09-26 08:00,1003.8,,31.2,,68,0.4,121,,,0.0,,,,
6441,2017-09-26 09:00,1003.8,,33.6,,65,0.7,214,,,0.0,,,,
6442,2017-09-26 10:00,1003.4,,34.2,,62,0.6,267,,,0.0,,,,
6443,2017-09-26 11:00,1002.7,,32.0,,71,0.8,218,,,0.0,,,,
6444,2017-09-26 12:00,1002.1,,33.8,,65,0.6,220,,,0.0,,,,
6445,2017-09-26 13:00,1001.2,,34.3,,66,0.8,274,,,0.0,,,,
6446,2017-09-26 14:00,1000.9,,32.7,,70,1.1,296,,,0.0,,,,
6447,2017-09-26 15:00,1001.1,,31.5,,74,0.5,249,,,0.0,,,,
6448,2017-09-26 16:00,1001.3,,29.3,,83,0.4,183,,,0.0,,,,
6449,2017-09-26 17:00,1001.5,,28.6,,86,0.5,176,,,0.0,,,,
6450,2017-09-26 18:00,1001.9,,28.6,,84,0.6,137,,,0.0,,,,
6451,2017-09-26 19:00,1002.4,,28.2,,86,0.5,130,,,0.0,,,,
6452,2017-09-26 20:00,1002.9,,27.7,,87,1.0,117,,,0.0,,,,
6453,2017-09-26 21:00,1003.3,,27.6,,87,0.9,107,,,0.0,,,,
6454,2017-09-26 22:00,1003.0,,26.8,,91,0.1,0,,,0.0,,,,
6455,2017-09-26 23:00,1002.8,,25.8,,94,0.2,0,,,0.0,,,,
6456,2017-09-27 00:00,1002.4,,25.4,,94,0.0,0,,,0.0,,,,
6457,2017-09-27 01:00,1001.9,,25.5,,91,1.0,50,,,0.0,,,,
6458,2017-09-27 02:00,1001.5,,25.0,,92,0.6,78,,,0.0,,,,
6459,2017-09-27 03:00,1001.2,,25.1,,91,0.3,81,,,0.0,,,,
6460,2017-09-27 04:00,1001.3,,25.0,,91,0.9,54,,,0.0,,,,
6461,2017-09-27 05:00,1001.6,,24.7,,93,0.9,54,,,0.0,,,,
6462,2017-09-27 06:00,1002.1,,25.8,,84,1.2,52,,,0.0,,,,
6463,2017-09-27 07:00,1002.4,,30.2,,73,0.2,0,,,0.0,,,,
6464,2017-09-27 08:00,1002.4,,30.3,,71,2.6,5,,,0.0,,,,
6465,2017-09-27 09:00,1002.0,,32.6,,64,2.3,2,,,0.0,,,,
6466,2017-09-27 10:00,1001.3,,34.0,,58,1.0,1,,,0.0,,,,
6467,2017-09-27 11:00,1000.7,,34.4,,66,1.1,269,,,0.0,,,,
6468,2017-09-27 12:00,999.9,,33.5,,70,0.7,287,,,0.0,,,,
6469,2017-09-27 13:00,999.4,,33.0,,72,0.6,267,,,0.0,,,,
6470,2017-09-27 14:00,999.2,,32.9,,72,1.0,288,,,0.0,,,,
6471,2017-09-27 15:00,999.3,,30.6,,81,0.5,259,,,0.0,,,,
6472,2017-09-27 16:00,999.4,,29.8,,84,0.4,291,,,X,,,,
6473,2017-09-27 17:00,999.6,,28.9,,87,0.6,315,,,0.0,,,,
6474,2017-09-27 18:00,1000.3,,28.4,,91,0.0,0,,,0.0,,,,
6475,2017-09-27 19:00,1001.1,,28.3,,91,0.1,0,,,0.0,,,,
6476,2017-09-27 20:00,1001.7,,28.3,,91,0.4,116,,,0.0,,,,
6477,2017-09-27 21:00,1002.0,,27.9,,93,0.3,105,,,0.0,,,,
6478,2017-09-27 22:00,1001.9,,27.9,,93,0.5,78,,,0.0,,,,
6479,2017-09-27 23:00,1001.5,,27.8,,93,0.1,0,,,0.0,,,,
6480,2017-09-28 00:00,1001.0,,27.3,,94,0.0,0,,,0.0,,,,
6481,2017-09-28 01:00,1000.5,,26.9,,94,0.5,66,,,0.0,,,,
6482,2017-09-28 02:00,1000.0,,26.3,,91,0.8,53,,,0.0,,,,
6483,2017-09-28 03:00,1000.0,,26.3,,95,0.1,0,,,0.0,,,,
6484,2017-09-28 04:00,1000.2,,26.6,,92,1.1,55,,,0.0,,,,
6485,2017-09-28 05:00,1000.6,,26.2,,93,0.7,59,,,0.0,,,,
6486,2017-09-28 06:00,1001.3,,27.3,,93,0.2,0,,,0.0,,,,
6487,2017-09-28 07:00,1002.1,,29.7,,81,0.1,0,,,0.0,,,,
6488,2017-09-28 08:00,1002.4,,29.3,,85,0.3,19,,,X,,,,
6489,2017-09-28 09:00,1002.6,,30.5,,80,1.2,206,,,X,,,,
6490,2017-09-28 10:00,1002.4,,29.9,,82,0.2,0,,,0.0,,,,
6491,2017-09-28 11:00,1001.7,,30.7,,79,0.5,207,,,0.0,,,,
6492,2017-09-28 12:00,1001.1,,29.9,,81,0.8,234,,,0.0,,,,
6493,2017-09-28 13:00,1000.5,,29.6,,86,0.3,309,,,0.0,,,,
6494,2017-09-28 14:00,1000.0,,30.0,,79,0.6,317,,,0.0,,,,
6495,2017-09-28 15:00,999.9,,30.6,,76,0.9,309,,,0.0,,,,
6496,2017-09-28 16:00,1000.2,,29.2,,82,0.4,321,,,0.0,,,,
6497,2017-09-28 17:00,1001.1,,28.1,,87,0.2,0,,,0.0,,,,
6498,2017-09-28 18:00,1001.9,,27.6,,89,0.5,67,,,0.0,,,,
6499,2017-09-28 19:00,1002.3,,26.8,,93,1.0,62,,,0.0,,,,
6500,2017-09-28 20:00,1002.3,,26.6,,93,0.4,108,,,0.0,,,,
6501,2017-09-28 21:00,1002.8,,26.8,,92,0.0,0,,,0.0,,,,
6502,2017-09-28 22:00,1003.1,,26.7,,92,0.5,99,,,0.0,,,,
6503,2017-09-28 23:00,1003.2,,27.1,,90,0.0,0,,,0.0,,,,
6504,2017-09-29 00:00,1002.8,,26.4,,93,0.3,52,,,0.0,,,,
6505,2017-09-29 01:00,1002.7,,26.2,,94,0.4,80,,,0.0,,,,
6506,2017-09-29 02:00,1002.6,,25.8,,95,0.4,120,,,0.0,,,,
6507,2017-09-29 03:00,1002.3,,26.0,,94,0.7,129,,,0.0,,,,
6508,2017-09-29 04:00,1002.6,,25.8,,95,0.7,71,,,0.0,,,,
6509,2017-09-29 05:00,1003.3,,25.8,,95,0.7,53,,,0.0,,,,
6510,2017-09-29 06:00,1003.7,,27.0,,92,0.3,59,,,0.0,,,,
6511,2017-09-29 07:00,1004.1,,30.8,,74,0.6,127,,,0.0,,,,
6512,2017-09-29 08:00,1004.4,,32.0,,68,0.5,202,,,0.0,,,,
6513,2017-09-29 09:00,1004.8,,33.3,,66,0.9,205,,,0.0,,,,
6514,2017-09-29 10:00,1004.6,,32.0,,68,0.9,194,,,0.0,,,,
6515,2017-09-29 11:00,1004.1,,33.2,,65,0.5,272,,,0.0,,,,
6516,2017-09-29 12:00,1003.8,,31.6,,74,0.4,296,,,0.0,,,,
6517,2017-09-29 13:00,1003.3,,30.7,,77,0.9,319,,,0.0,,,,
6518,2017-09-29 14:00,1002.9,,31.7,,68,0.6,309,,,X,,,,
6519,2017-09-29 15:00,1003.2,,30.7,,71,0.8,337,,,0.0,,,,
6520,2017-09-29 16:00,1004.1,,29.8,,76,1.0,4,,,0.0,,,,
6521,2017-09-29 17:00,1004.1,,28.2,,81,1.5,132,,,0.0,,,,
6522,2017-09-29 18:00,1003.7,,26.9,,82,0.7,102,,,0.0,,,,
6523,2017-09-29 19:00,1005.1,,26.3,,85,0.8,72,,,0.0,,,,
6524,2017-09-29 20:00,1006.0,,27.1,,87,1.0,64,,,0.0,,,,
6525,2017-09-29 21:00,1006.5,,26.6,,87,1.1,104,,,0.0,,,,
6526,2017-09-29 22:00,1005.7,,25.6,,94,1.2,70,,,0.0,,,,
6527,2017-09-29 23:00,1005.0,,25.0,,95,0.3,3,,,0.5,,,,
6528,2017-09-30 00:00,1004.5,,24.8,,96,0.7,68,,,0.0,,,,
6529,2017-09-30 01:00,1004.4,,24.8,,94,1.3,174,,,0.0,,,,
6530,2017-09-30 02:00,1004.4,,25.7,,90,0.4,111,,,0.0,,,,
6531,2017-09-30 03:00,1004.2,,25.5,,95,0.8,94,,,0.0,,,,
6532,2017-09-30 04:00,1004.3,,25.4,,96,0.5,86,,,0.0,,,,
6533,2017-09-30 05:00,1004.4,,25.5,,95,1.1,50,,,0.0,,,,
6534,2017-09-30 06:00,1005.1,,26.3,,93,1.4,22,,,0.0,,,,
6535,2017-09-30 07:00,1005.9,,28.8,,87,0.9,137,,,0.0,,,,
6536,2017-09-30 08:00,1006.4,,29.9,,80,2.0,21,,,0.0,,,,
6537,2017-09-30 09:00,1005.8,,32.0,,71,2.2,325,,,0.0,,,,
6538,2017-09-30 10:00,1005.7,,31.9,,72,1.4,324,,,0.0,,,,
6539,2017-09-30 11:00,1005.2,,31.8,,71,0.4,279,,,0.0,,,,
6540,2017-09-30 12:00,1004.5,,33.2,,70,0.7,281,,,X,,,,
6541,2017-09-30 13:00,1003.9,,33.7,,68,0.9,291,,,0.0,,,,
6542,2017-09-30 14:00,1004.0,,31.3,,72,1.5,313,,,0.0,,,,
6543,2017-09-30 15:00,1004.1,,30.4,,77,0.6,281,,,0.0,,,,
6544,2017-09-30 16:00,1004.2,,30.1,,77,0.3,197,,,0.0,,,,
6545,2017-09-30 17:00,1004.6,,28.3,,85,0.5,156,,,0.0,,,,
6546,2017-09-30 18:00,1004.8,,26.9,,92,0.3,89,,,0.0,,,,
6547,2017-09-30 19:00,1005.3,,26.6,,92,0.4,90,,,0.0,,,,
6548,2017-09-30 20:00,1005.6,,26.9,,90,0.9,44,,,0.0,,,,
6549,2017-09-30 21:00,1006.0,,26.4,,91,0.6,98,,,0.0,,,,
6550,2017-09-30 22:00,1005.7,,26.1,,92,0.9,101,,,0.0,,,,
6551,2017-09-30 23:00,1005.2,,25.5,,92,0.5,73,,,0.0,,,,
6552,2017-10-01 00:00,1004.9,,25.5,,93,0.6,97,,,0.0,,,,
6553,2017-10-01 01:00,1004.7,,25.3,,94,0.8,90,,,0.0,,,,
6554,2017-10-01 02:00,1004.1,,25.8,,89,0.0,0,,,0.0,,,,
6555,2017-10-01 03:00,1003.9,,25.3,,92,0.4,64,,,0.0,,,,
6556,2017-10-01 04:00,1004.1,,24.9,,93,0.1,0,,,0.0,,,,
6557,2017-10-01 05:00,X,,X,,X,X,X,,,0.0,,,,
6558,2017-10-01 06:00,1005.0,,25.8,,93,0.1,0,,,0.0,,,,
6559,2017-10-01 07:00,1005.5,,30.3,,74,0.9,122,,,0.0,,,,
6560,2017-10-01 08:00,1005.8,,29.5,,79,0.6,329,,,0.0,,,,
6561,2017-10-01 09:00,1005.0,,29.1,,78,1.0,9,,,0.0,,,,
6562,2017-10-01 10:00,1004.1,,34.1,,61,0.7,258,,,0.0,,,,
6563,2017-10-01 11:00,1003.0,,34.0,,62,0.5,201,,,0.0,,,,
6564,2017-10-01 12:00,1002.4,,34.9,,59,0.4,249,,,0.0,,,,
6565,2017-10-01 13:00,1002.2,,32.2,,69,0.7,213,,,0.0,,,,
6566,2017-10-01 14:00,1001.8,,32.2,,67,1.2,300,,,0.0,,,,
6567,2017-10-01 15:00,1001.7,,31.3,,72,1.1,297,,,0.0,,,,
6568,2017-10-01 16:00,1001.8,,29.2,,79,0.2,0,,,0.0,,,,
6569,2017-10-01 17:00,1002.1,,27.8,,88,0.5,154,,,X,,,,
6570,2017-10-01 18:00,1002.6,,27.1,,90,0.0,0,,,0.0,,,,
6571,2017-10-01 19:00,1003.5,,27.3,,90,0.1,0,,,0.0,,,,
6572,2017-10-01 20:00,1004.3,,26.5,,94,0.9,108,,,X,,,,
6573,2017-10-01 21:00,1004.5,,26.3,,94,0.6,85,,,0.0,,,,
6574,2017-10-01 22:00,1004.7,,26.4,,93,0.6,70,,,0.0,,,,
6575,2017-10-01 23:00,1004.2,,26.2,,93,0.9,59,,,0.0,,,,
6576,2017-10-02 00:00,1003.4,,25.9,,95,0.6,69,,,0.0,,,,
6577,2017-10-02 01:00,1003.0,,25.7,,93,0.9,37,,,0.0,,,,
6578,2017-10-02 02:00,X,,X,,X,X,X,,,0.0,,,,
6579,2017-10-02 03:00,1002.2,,25.3,,91,0.3,14,,,0.0,,,,
6580,2017-10-02 04:00,1002.2,,24.7,,93,0.0,0,,,0.0,,,,
6581,2017-10-02 05:00,1002.5,,24.5,,88,0.1,0,,,0.0,,,,
6582,2017-10-02 06:00,1003.4,,25.0,,87,0.0,0,,,0.0,,,,
6583,2017-10-02 07:00,1003.9,,30.3,,73,0.0,0,,,0.0,,,,
6584,2017-10-02 08:00,1004.1,,31.5,,65,0.6,100,,,0.0,,,,
6585,2017-10-02 09:00,1004.0,,33.6,,58,0.5,42,,,0.0,,,,
6586,2017-10-02 10:00,1003.6,,35.3,,55,0.6,246,,,0.0,,,,
6587,2017-10-02 11:00,1003.0,,35.3,,54,0.4,287,,,0.0,,,,
6588,2017-10-02 12:00,1002.4,,35.2,,54,0.8,210,,,0.0,,,,
6589,2017-10-02 13:00,1001.5,,34.1,,59,0.7,208,,,0.0,,,,
6590,2017-10-02 14:00,1001.2,,33.3,,63,1.1,286,,,0.0,,,,
6591,2017-10-02 15:00,X,,X,,X,X,X,,,0.0,,,,
6592,2017-10-02 16:00,1001.6,,30.2,,74,0.4,185,,,0.0,,,,
6593,2017-10-02 17:00,1002.3,,28.5,,82,0.7,75,,,0.0,,,,
6594,2017-10-02 18:00,1002.7,,28.0,,84,0.7,83,,,0.0,,,,
6595,2017-10-02 19:00,1003.5,,27.6,,87,1.0,54,,,0.0,,,,
6596,2017-10-02 20:00,1004.0,,27.0,,88,0.6,76,,,0.0,,,,
6597,2017-10-02 21:00,1004.4,,26.7,,90,0.0,0,,,0.0,,,,
6598,2017-10-02 22:00,1004.3,,26.3,,91,0.6,69,,,0.0,,,,
6599,2017-10-02 23:00,1004.2,,26.0,,88,0.1,0,,,0.0,,,,
6600,2017-10-03 00:00,1003.7,,25.5,,92,0.8,74,,,0.0,,,,
6601,2017-10-03 01:00,1003.1,,25.6,,92,0.9,61,,,0.0,,,,
6602,2017-10-03 02:00,1002.9,,25.7,,85,1.0,69,,,0.0,,,,
6603,2017-10-03 03:00,1002.8,,25.4,,89,0.8,80,,,0.0,,,,
6604,2017-10-03 04:00,1003.1,,25.3,,91,1.1,53,,,X,,,,
6605,2017-10-03 05:00,1003.3,,25.7,,89,0.9,48,,,0.0,,,,
6606,2017-10-03 06:00,1003.8,,25.9,,91,0.5,123,,,0.0,,,,
6607,2017-10-03 07:00,1004.3,,30.4,,72,0.4,32,,,0.0,,,,
6608,2017-10-03 08:00,1004.8,,31.7,,67,1.0,221,,,0.0,,,,
6609,2017-10-03 09:00,1004.7,,31.9,,67,0.7,311,,,0.0,,,,
6610,2017-10-03 10:00,1004.6,,33.0,,65,0.3,261,,,0.0,,,,
6611,2017-10-03 11:00,X,,X,,X,X,X,,,0.0,,,,
6612,2017-10-03 12:00,1003.6,,33.6,,63,0.7,212,,,0.0,,,,
6613,2017-10-03 13:00,1003.0,,30.7,,73,0.8,295,,,0.0,,,,
6614,2017-10-03 14:00,1002.9,,30.5,,75,0.5,246,,,0.0,,,,
6615,2017-10-03 15:00,1003.0,,30.2,,77,1.2,317,,,0.0,,,,
6616,2017-10-03 16:00,1002.9,,29.1,,86,0.4,328,,,0.0,,,,
6617,2017-10-03 17:00,1003.4,,27.5,,93,0.2,0,,,0.0,,,,
6618,2017-10-03 18:00,1003.9,,27.0,,94,0.0,0,,,0.0,,,,
6619,2017-10-03 19:00,1004.5,,26.6,,92,0.6,61,,,0.0,,,,
6620,2017-10-03 20:00,1005.1,,26.3,,93,0.9,45,,,0.0,,,,
6621,2017-10-03 21:00,1005.3,,26.6,,88,1.3,44,,,0.0,,,,
6622,2017-10-03 22:00,1005.3,,27.4,,86,2.4,26,,,0.0,,,,
6623,2017-10-03 23:00,1004.7,,27.7,,88,2.5,18,,,0.0,,,,
6624,2017-10-04 00:00,1004.0,,27.4,,88,1.9,26,,,0.0,,,,
6625,2017-10-04 01:00,1004.0,,27.0,,90,1.2,46,,,0.0,,,,
6626,2017-10-04 02:00,1003.5,,26.4,,91,1.1,102,,,0.0,,,,
6627,2017-10-04 03:00,1003.8,,25.9,,93,0.4,70,,,0.0,,,,
6628,2017-10-04 04:00,1003.8,,25.4,,95,0.6,98,,,0.0,,,,
6629,2017-10-04 05:00,1004.4,,25.7,,94,0.4,87,,,0.0,,,,
6630,2017-10-04 06:00,1004.6,,25.9,,94,0.9,90,,,0.0,,,,
6631,2017-10-04 07:00,1005.0,,30.8,,74,0.2,0,,,0.0,,,,
6632,2017-10-04 08:00,1005.9,,30.6,,75,0.9,337,,,0.0,,,,
6633,2017-10-04 09:00,1006.1,,31.4,,72,0.1,0,,,0.0,,,,
6634,2017-10-04 10:00,1005.4,,32.7,,68,0.9,328,,,0.0,,,,
6635,2017-10-04 11:00,1004.9,,31.6,,72,0.6,194,,,0.0,,,,
6636,2017-10-04 12:00,1004.1,,31.5,,76,0.7,282,,,0.0,,,,
6637,2017-10-04 13:00,1003.5,,31.6,,74,0.5,289,,,0.0,,,,
6638,2017-10-04 14:00,1003.2,,30.7,,76,0.4,269,,,0.0,,,,
6639,2017-10-04 15:00,1002.9,,32.0,,72,0.4,275,,,0.0,,,,
6640,2017-10-04 16:00,1003.1,,29.9,,79,0.3,173,,,0.0,,,,
6641,2017-10-04 17:00,1003.4,,28.5,,84,0.7,176,,,0.0,,,,
6642,2017-10-04 18:00,1003.9,,27.5,,90,0.2,0,,,0.0,,,,
6643,2017-10-04 19:00,1004.5,,26.8,,93,0.4,62,,,0.0,,,,
6644,2017-10-04 20:00,1005.0,,27.4,,90,0.5,15,,,0.0,,,,
6645,2017-10-04 21:00,1005.2,,26.9,,92,1.1,64,,,0.0,,,,
6646,2017-10-04 22:00,1005.5,,27.6,,88,1.0,87,,,0.0,,,,
6647,2017-10-04 23:00,1005.2,,26.8,,92,0.6,84,,,0.0,,,,
6648,2017-10-05 00:00,1004.8,,26.8,,92,0.8,128,,,0.0,,,,
6649,2017-10-05 01:00,1004.3,,26.7,,93,0.5,95,,,0.0,,,,
6650,2017-10-05 02:00,1003.1,,26.2,,94,1.0,30,,,0.0,,,,
6651,2017-10-05 03:00,1002.9,,25.9,,96,0.7,74,,,0.0,,,,
6652,2017-10-05 04:00,1003.0,,26.5,,93,1.3,36,,,0.0,,,,
6653,2017-10-05 05:00,1003.6,,26.0,,93,0.8,113,,,0.0,,,,
6654,2017-10-05 06:00,1004.1,,26.4,,94,0.7,53,,,0.0,,,,
6655,2017-10-05 07:00,1004.4,,29.6,,80,0.4,203,,,0.0,,,,
6656,2017-10-05 08:00,1004.5,,30.7,,76,0.3,337,,,0.0,,,,
6657,2017-10-05 09:00,1004.7,,31.2,,73,0.3,253,,,0.0,,,,
6658,2017-10-05 10:00,1004.1,,33.7,,64,1.1,188,,,0.0,,,,
6659,2017-10-05 11:00,1003.7,,30.1,,77,0.6,296,,,0.0,,,,
6660,2017-10-05 12:00,1003.1,,33.4,,67,1.1,290,,,0.0,,,,
6661,2017-10-05 13:00,1002.9,,30.1,,79,1.0,276,,,0.0,,,,
6662,2017-10-05 14:00,X,,X,,X,X,X,,,0.0,,,,
6663,2017-10-05 15:00,1002.6,,30.6,,74,0.5,337,,,0.0,,,,
6664,2017-10-05 16:00,1002.8,,29.9,,76,0.3,300,,,0.0,,,,
6665,2017-10-05 17:00,1003.4,,27.7,,88,0.6,112,,,0.0,,,,
6666,2017-10-05 18:00,1003.8,,26.8,,93,0.4,92,,,0.0,,,,
6667,2017-10-05 19:00,1004.2,,26.2,,95,0.8,85,,,0.0,,,,
6668,2017-10-05 20:00,1004.9,,25.9,,96,0.4,108,,,0.0,,,,
6669,2017-10-05 21:00,1005.0,,25.7,,96,1.1,106,,,0.0,,,,
6670,2017-10-05 22:00,1005.0,,25.6,,96,1.0,80,,,0.0,,,,
6671,2017-10-05 23:00,1004.8,,25.6,,94,0.8,46,,,0.0,,,,
6672,2017-10-06 00:00,1004.7,,25.6,,92,0.8,98,,,0.0,,,,
6673,2017-10-06 01:00,1004.0,,25.3,,93,0.7,66,,,0.0,,,,
6674,2017-10-06 02:00,1003.4,,25.0,,93,0.7,58,,,0.0,,,,
6675,2017-10-06 03:00,1003.6,,24.8,,97,0.2,0,,,0.0,,,,
6676,2017-10-06 04:00,1003.9,,24.9,,98,0.9,109,,,0.0,,,,
6677,2017-10-06 05:00,1004.3,,25.2,,96,1.3,97,,,0.0,,,,
6678,2017-10-06 06:00,1004.5,,25.3,,95,0.8,93,,,0.0,,,,
6679,2017-10-06 07:00,1004.4,,31.2,,73,0.0,0,,,0.0,,,,
6680,2017-10-06 08:00,1004.7,,31.2,,73,0.8,17,,,0.0,,,,
6681,2017-10-06 09:00,1004.4,,31.6,,72,0.7,270,,,0.0,,,,
6682,2017-10-06 10:00,1004.0,,34.2,,62,0.9,261,,,0.0,,,,
6683,2017-10-06 11:00,1003.3,,33.9,,62,1.2,293,,,0.0,,,,
6684,2017-10-06 12:00,1002.8,,33.8,,62,1.1,242,,,0.0,,,,
6685,2017-10-06 13:00,1002.8,,31.5,,74,0.7,281,,,0.0,,,,
6686,2017-10-06 14:00,1002.7,,31.1,,75,0.7,286,,,0.0,,,,
6687,2017-10-06 15:00,1002.6,,29.2,,81,1.1,312,,,0.0,,,,
6688,2017-10-06 16:00,1002.6,,29.5,,80,0.5,308,,,0.0,,,,
6689,2017-10-06 17:00,1002.9,,28.4,,85,0.7,68,,,0.0,,,,
6690,2017-10-06 18:00,1003.5,,27.3,,89,0.9,94,,,0.0,,,,
6691,2017-10-06 19:00,1004.3,,26.8,,91,1.0,116,,,0.0,,,,
6692,2017-10-06 20:00,1004.4,,26.3,,93,0.7,98,,,0.0,,,,
6693,2017-10-06 21:00,X,,X,,X,X,X,,,0.0,,,,
6694,2017-10-06 22:00,1004.3,,25.9,,95,1.1,129,,,0.0,,,,
6695,2017-10-06 23:00,1004.0,,25.6,,97,0.5,116,,,0.0,,,,
6696,2017-10-07 00:00,1003.6,,25.6,,94,0.3,94,,,0.0,,,,
6697,2017-10-07 01:00,1003.3,,25.3,,95,0.3,52,,,0.0,,,,
6698,2017-10-07 02:00,1002.9,,24.9,,95,1.0,79,,,X,,,,
6699,2017-10-07 03:00,1002.6,,25.3,,92,0.6,67,,,0.0,,,,
6700,2017-10-07 04:00,1002.6,,25.1,,92,0.0,0,,,0.0,,,,
6701,2017-10-07 05:00,1003.2,,24.8,,94,0.6,42,,,0.0,,,,
6702,2017-10-07 06:00,1003.6,,25.0,,93,0.5,121,,,0.0,,,,
6703,2017-10-07 07:00,1003.9,,26.6,,89,0.1,0,,,0.0,,,,
6704,2017-10-07 08:00,1004.2,,29.3,,79,0.1,0,,,0.0,,,,
6705,2017-10-07 09:00,1004.3,,30.1,,72,0.7,185,,,0.0,,,,
6706,2017-10-07 10:00,1003.9,,30.7,,70,0.6,173,,,0.0,,,,
6707,2017-10-07 11:00,1003.1,,33.9,,59,1.0,302,,,0.0,,,,
6708,2017-10-07 12:00,1002.6,,32.9,,63,0.5,206,,,0.0,,,,
6709,2017-10-07 13:00,1002.1,,33.2,,61,1.0,308,,,0.0,,,,
6710,2017-10-07 14:00,1001.6,,34.3,,57,0.9,306,,,0.0,,,,
6711,2017-10-07 15:00,1001.3,,31.7,,65,1.3,307,,,0.0,,,,
6712,2017-10-07 16:00,1001.4,,30.5,,75,0.5,268,,,0.0,,,,
6713,2017-10-07 17:00,1002.0,,28.4,,85,0.5,181,,,0.0,,,,
6714,2017-10-07 18:00,1002.5,,26.9,,95,1.1,46,,,0.0,,,,
6715,2017-10-07 19:00,1002.9,,26.8,,95,0.8,102,,,0.0,,,,
6716,2017-10-07 20:00,1003.0,,27.0,,95,1.0,36,,,0.0,,,,
6717,2017-10-07 21:00,1002.8,,27.1,,93,1.5,36,,,0.0,,,,
6718,2017-10-07 22:00,1003.1,,26.9,,93,0.7,40,,,0.0,,,,
6719,2017-10-07 23:00,1003.2,,26.8,,90,0.9,45,,,0.0,,,,
6720,2017-10-08 00:00,1002.9,,26.9,,87,1.3,52,,,0.0,,,,
6721,2017-10-08 01:00,1002.5,,26.5,,90,1.3,56,,,0.0,,,,
6722,2017-10-08 02:00,1000.0,,27.7,,78,3.4,19,,,0.0,,,,
