,Date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
17702,2018/1/7 15:00,999.5,,24.7,,73,0.5,310,,,0,,,,
17703,2018/1/7 16:00,999.7,,24.2,,77,0.6,334,,,0,,,,
17704,2018/1/7 17:00,999.7,,22.9,,86,0.5,104,,,0,,,,
17705,2018/1/7 18:00,1000.3,,21.7,,96,0.2,0,,,0,,,,
17706,2018/1/7 19:00,1000.5,,20.7,,100,0.4,149,,,0,,,,
17707,2018/1/7 20:00,1000.6,,20.9,,100,0.3,183,,,0,,,,
17708,2018/1/7 21:00,1000.4,,20.8,,100,0,0,,,0,,,,
17709,2018/1/7 22:00,1000.1,,20.7,,100,0.2,0,,,0,,,,
17710,2018/1/7 23:00,999.7,,20.5,,100,0.1,0,,,0,,,,
17711,2018/1/8 00:00,X,,X,,X,X,X,,,X,,,,
17712,2018/1/8 01:00,999.8,,20.7,,100,0.2,0,,,0,,,,
17713,2018/1/8 02:00,999.3,,20.9,,100,0.4,143,,,0,,,,
17714,2018/1/8 03:00,999,,20.8,,100,0,0,,,0,,,,
17715,2018/1/8 04:00,999.1,,20.6,,100,0.7,75,,,0,,,,
17716,2018/1/8 05:00,999.8,,20.7,,100,0.1,0,,,0,,,,
17717,2018/1/8 06:00,999.8,,21.4,,99,0.8,96,,,0,,,,
17718,2018/1/8 07:00,1000.5,,21.9,,95,0.6,123,,,0,,,,
17719,2018/1/8 08:00,1001,,23.2,,85,0.7,90,,,0,,,,
17720,2018/1/8 09:00,1001.4,,24,,83,0.3,50,,,0,,,,
17721,2018/1/8 10:00,X,,X,,X,X,X,,,0,,,,
17722,2018/1/8 11:00,1000.3,,25.4,,76,0.7,350,,,0,,,,
17723,2018/1/8 12:00,999.6,,25.6,,77,0.5,76,,,0,,,,
17724,2018/1/8 13:00,X,,X,,X,X,X,,,0,,,,
17725,2018/1/8 14:00,998.4,,27.5,,67,1,226,,,0,,,,
17726,2018/1/8 15:00,998.9,,23.5,,82,1.5,340,,,0,,,,
17727,2018/1/8 16:00,1000.1,,21.1,,96,1.7,299,,,0,,,,
17728,2018/1/8 17:00,1000.3,,20.5,,99,0,0,,,0,,,,
17729,2018/1/8 18:00,1000.5,,21,,100,1.2,72,,,0,,,,
17730,2018/1/8 19:00,1001.7,,20.2,,100,0.6,117,,,0,,,,
17731,2018/1/8 20:00,1001.6,,20.2,,100,1.8,289,,,0,,,,
17732,2018/1/8 21:00,1001.8,,19.8,,100,0,0,,,0,,,,
17733,2018/1/8 22:00,1002.4,,19.7,,100,0,0,,,0,,,,
17734,2018/1/8 23:00,1002.1,,19.7,,100,1,259,,,0,,,,
17735,2018/1/9 00:00,1002.3,,19.7,,97,0.6,259,,,0,,,,
17736,2018/1/9 01:00,1002.4,,19.7,,87,0.5,180,,,0,,,,
17737,2018/1/9 02:00,1002.3,,19.3,,88,0.4,257,,,0,,,,
17738,2018/1/9 03:00,1003.2,,18.9,,95,1.3,248,,,0.5,,,,
17739,2018/1/9 04:00,1003.9,,17.7,,100,1.1,216,,,1,,,,
17740,2018/1/9 05:00,1004.6,,16.7,,100,0.9,306,,,1,,,,
17741,2018/1/9 06:00,1004.9,,17,,100,0.1,0,,,0.5,,,,
17742,2018/1/9 07:00,1005.4,,17.5,,100,0.7,44,,,0,,,,
17743,2018/1/9 08:00,1007,,17.4,,100,0.7,209,,,0,,,,
17744,2018/1/9 09:00,1007.3,,17.4,,99,1.3,318,,,0,,,,
17745,2018/1/9 10:00,1006.2,,16,,100,1.2,313,,,0,,,,
17746,2018/1/9 11:00,1004.4,,18,,95,0.8,253,,,0,,,,
17747,2018/1/9 12:00,X,,X,,X,X,X,,,0,,,,
17748,2018/1/9 13:00,1004.3,,16.1,,99,0.9,312,,,0,,,,
17749,2018/1/9 14:00,X,,X,,X,X,X,,,0,,,,
17750,2018/1/9 15:00,1005,,15.3,,100,0.7,329,,,1,,,,
17751,2018/1/9 16:00,X,,X,,X,X,X,,,0.5,,,,
17752,2018/1/9 17:00,X,,X,,X,X,X,,,1,,,,
17753,2018/1/9 18:00,1007.3,,13.6,,100,0,0,,,0,,,,
17754,2018/1/9 19:00,1006.7,,13.7,,100,0.1,0,,,0.5,,,,
17755,2018/1/9 20:00,1007.2,,14,,100,0.6,262,,,0,,,,
17756,2018/1/9 21:00,X,,X,,X,X,X,,,1.5,,,,
17757,2018/1/9 22:00,1007.9,,13.1,,100,0.6,16,,,0.5,,,,
17758,2018/1/9 23:00,1008.2,,13.3,,100,1.9,321,,,0,,,,
17759,2018/1/10 00:00,1008.7,,12.8,,100,0.2,0,,,1,,,,
17760,2018/1/10 01:00,1008.4,,12.6,,100,0.2,0,,,3.5,,,,
17761,2018/1/10 02:00,1008.3,,12.4,,100,1.5,317,,,1,,,,
17762,2018/1/10 03:00,1008.8,,12,,100,0.2,0,,,0.5,,,,
17763,2018/1/10 04:00,1008.9,,12.2,,100,0,0,,,1,,,,
17764,2018/1/10 05:00,1009,,12.5,,100,0.8,230,,,0,,,,
17765,2018/1/10 06:00,1008.8,,12.6,,100,0.3,332,,,0.5,,,,
17766,2018/1/10 07:00,1009.7,,12.8,,100,0.9,320,,,0,,,,
17767,2018/1/10 08:00,1010.9,,12.6,,100,1.1,324,,,0,,,,
17768,2018/1/10 09:00,1010.7,,13.3,,100,0.5,357,,,0,,,,
17769,2018/1/10 10:00,1010.3,,14.1,,100,0.5,270,,,0,,,,
17770,2018/1/10 11:00,1007.7,,17.8,,85,0.9,300,,,0,,,,
17771,2018/1/10 12:00,1007.6,,16.3,,92,0.9,314,,,0,,,,
17772,2018/1/10 13:00,X,,X,,X,X,X,,,0,,,,
17773,2018/1/10 14:00,1007,,16.9,,87,0.3,64,,,0,,,,
17774,2018/1/10 15:00,1006.7,,17.2,,84,0.7,321,,,0,,,,
17775,2018/1/10 16:00,1007.2,,16.6,,89,1.3,318,,,0,,,,
17776,2018/1/10 17:00,1007.6,,16,,94,0.3,289,,,0,,,,
17777,2018/1/10 18:00,1008.6,,15.7,,94,1.1,292,,,0,,,,
17778,2018/1/10 19:00,1009.2,,14.1,,80,0.5,259,,,0,,,,
17779,2018/1/10 20:00,1009.8,,13.9,,77,0.4,93,,,0,,,,
17780,2018/1/10 21:00,1009.7,,14,,83,0.7,344,,,X,,,,
17781,2018/1/10 22:00,1009.5,,12.5,,83,0.7,307,,,0,,,,
17782,2018/1/10 23:00,1008.8,,12,,91,0.1,0,,,0,,,,
17783,2018/1/11 00:00,1009.7,,11.7,,91,0.9,273,,,0,,,,
17784,2018/1/11 01:00,1008.7,,10.9,,92,0.7,291,,,0,,,,
17785,2018/1/11 02:00,1009,,11.1,,88,0.2,0,,,0,,,,
17786,2018/1/11 03:00,1008.7,,11,,90,0,0,,,0,,,,
17787,2018/1/11 04:00,1009.7,,10.7,,88,0.7,304,,,0,,,,
17788,2018/1/11 05:00,1008.9,,11.3,,93,0.9,24,,,0,,,,
17789,2018/1/11 06:00,1010,,10.9,,91,0.4,336,,,0,,,,
17790,2018/1/11 07:00,1011,,11.7,,86,0.6,290,,,0,,,,
17791,2018/1/11 08:00,X,,X,,X,X,X,,,0,,,,
17792,2018/1/11 09:00,1010.9,,15,,78,0.9,330,,,0,,,,
17793,2018/1/11 10:00,1010.6,,15.7,,72,0.9,282,,,0,,,,
17794,2018/1/11 11:00,1009.6,,16.2,,64,0.7,315,,,0,,,,
17795,2018/1/11 12:00,1008.5,,16.7,,60,0.9,310,,,0,,,,
17796,2018/1/11 13:00,1007.8,,17.3,,60,1.4,6,,,0,,,,
17797,2018/1/11 14:00,1007.7,,17,,62,1,329,,,0,,,,
17798,2018/1/11 15:00,1008.1,,16.9,,62,1.2,333,,,0,,,,
17799,2018/1/11 16:00,1009,,16.4,,63,0.2,0,,,0,,,,
17800,2018/1/11 17:00,1009.5,,14.9,,79,0.4,58,,,0,,,,
17801,2018/1/11 18:00,1010.1,,13.3,,91,0.4,47,,,0,,,,
17802,2018/1/11 19:00,1010.5,,12.8,,92,1,41,,,0,,,,
17803,2018/1/11 20:00,1010.8,,12.9,,94,0.1,0,,,0,,,,
17804,2018/1/11 21:00,1011.1,,12.2,,92,0,0,,,0,,,,
17805,2018/1/11 22:00,1011.1,,11.9,,89,0.3,224,,,0,,,,
17806,2018/1/11 23:00,1011.5,,11.4,,91,0,0,,,0,,,,
17807,2018/1/12 00:00,1011.1,,10.8,,89,1,316,,,0,,,,
17808,2018/1/12 01:00,1011,,10.3,,89,0.3,241,,,0,,,,
17809,2018/1/12 02:00,1011,,9.9,,92,0.5,257,,,0,,,,
17810,2018/1/12 03:00,1011.3,,9,,93,0,0,,,0,,,,
17811,2018/1/12 04:00,1011.3,,8.4,,97,0,0,,,0,,,,
17812,2018/1/12 05:00,1011.4,,7.6,,100,0.2,0,,,0,,,,
17813,2018/1/12 06:00,1011.3,,7.7,,100,0.4,245,,,0,,,,
17814,2018/1/12 07:00,1010.7,,9.7,,99,0.5,339,,,0,,,,
17815,2018/1/12 08:00,1012.5,,12.7,,81,1.1,289,,,0,,,,
17816,2018/1/12 09:00,1012.5,,14.1,,75,0.8,316,,,0,,,,
17817,2018/1/12 10:00,1011.7,,16.5,,63,0.9,356,,,0,,,,
17818,2018/1/12 11:00,1011.1,,17.9,,55,0.9,333,,,0,,,,
17819,2018/1/12 12:00,1009.2,,19.2,,51,1.3,355,,,0,,,,
17820,2018/1/12 13:00,1008.6,,19.6,,48,1.4,248,,,0,,,,
17821,2018/1/12 14:00,1008.5,,18.8,,49,1.1,290,,,0,,,,
17822,2018/1/12 15:00,1008.7,,18.8,,48,0.5,312,,,0,,,,
17823,2018/1/12 16:00,1009.5,,17.1,,58,1.1,201,,,0,,,,
17824,2018/1/12 17:00,1010,,16,,59,0.9,190,,,0,,,,
17825,2018/1/12 18:00,1011,,15.4,,64,1.2,325,,,0,,,,
17826,2018/1/12 19:00,1011.4,,13.9,,71,0.3,312,,,0,,,,
17827,2018/1/12 20:00,1011.6,,13.5,,80,1.2,53,,,0,,,,
17828,2018/1/12 21:00,1011.7,,13.6,,76,1.5,83,,,0,,,,
17829,2018/1/12 22:00,1011.6,,13.2,,76,1.4,98,,,0,,,,
17830,2018/1/12 23:00,1011.3,,12.7,,75,1,113,,,0,,,,
17831,2018/1/13 00:00,1012,,9.9,,95,0,0,,,0,,,,
17832,2018/1/13 01:00,1011.7,,10.4,,91,0.8,40,,,0,,,,
17833,2018/1/13 02:00,1011.4,,11.5,,78,1.5,100,,,0,,,,
17834,2018/1/13 03:00,1011.6,,11.3,,77,1.1,86,,,0,,,,
17835,2018/1/13 04:00,1011.5,,12,,66,2.4,114,,,0,,,,
17836,2018/1/13 05:00,1011.7,,11.3,,70,2.2,116,,,0,,,,
17837,2018/1/13 06:00,1011.1,,11.1,,70,1.8,111,,,0,,,,
17838,2018/1/13 07:00,1011.4,,11.8,,69,1.7,101,,,0,,,,
17839,2018/1/13 08:00,1012.7,,14.8,,57,0.9,89,,,0,,,,
17840,2018/1/13 09:00,1012.7,,17.6,,43,1.4,350,,,0,,,,
17841,2018/1/13 10:00,1011.4,,18.9,,39,1.2,278,,,0,,,,
17842,2018/1/13 11:00,1010.4,,19.6,,38,1.1,10,,,0,,,,
17843,2018/1/13 12:00,1009.1,,20.1,,37,1.2,22,,,0,,,,
17844,2018/1/13 13:00,1008.1,,20.3,,34,1.1,265,,,0,,,,
17845,2018/1/13 14:00,1007.7,,20.8,,33,1.2,264,,,0,,,,
17846,2018/1/13 15:00,1008,,20.2,,37,0.6,215,,,0,,,,
17847,2018/1/13 16:00,1008.8,,18.3,,46,1.1,260,,,0,,,,
17848,2018/1/13 17:00,1009.4,,16.8,,55,0.3,215,,,0,,,,
17849,2018/1/13 18:00,1010,,14.4,,69,0.3,83,,,0,,,,
17850,2018/1/13 19:00,1010.6,,13.5,,74,1.4,54,,,0,,,,
17851,2018/1/13 20:00,1010.7,,13.2,,76,1.4,74,,,0,,,,
17852,2018/1/13 21:00,1010.9,,12.6,,79,1.3,75,,,0,,,,
17853,2018/1/13 22:00,1010.8,,12.5,,77,1.6,95,,,0,,,,
17854,2018/1/13 23:00,1010.8,,12.2,,77,1.9,90,,,0,,,,
17855,2018/1/14 00:00,1010.3,,12.3,,73,2.2,107,,,0,,,,
17856,2018/1/14 01:00,1009.7,,11.7,,76,1.6,106,,,0,,,,
17857,2018/1/14 02:00,1009.1,,11.8,,73,2,95,,,0,,,,
17858,2018/1/14 03:00,1008.6,,11.6,,73,2.1,111,,,0,,,,
17859,2018/1/14 04:00,1008.6,,11.3,,75,2.2,101,,,0,,,,
17860,2018/1/14 05:00,1008.7,,11.4,,73,2,109,,,0,,,,
17861,2018/1/14 06:00,1009.1,,11.2,,74,1.9,102,,,0,,,,
17862,2018/1/14 07:00,1009.8,,12.5,,69,1.8,82,,,0,,,,
17863,2018/1/14 08:00,1009.8,,15.7,,58,1,94,,,0,,,,
17864,2018/1/14 09:00,1009.7,,19.3,,40,0.7,279,,,0,,,,
17865,2018/1/14 10:00,1008.9,,20.3,,36,0.9,285,,,0,,,,
17866,2018/1/14 11:00,1007.6,,21.1,,33,1.7,345,,,0,,,,
17867,2018/1/14 12:00,1006.2,,21.9,,31,0.9,333,,,0,,,,
17868,2018/1/14 13:00,1005.2,,22.6,,30,0.9,314,,,0,,,,
17869,2018/1/14 14:00,1004.8,,23.2,,29,1,257,,,0,,,,
17870,2018/1/14 15:00,1004.6,,22.1,,31,1.5,312,,,0,,,,
17871,2018/1/14 16:00,1005.4,,19.9,,45,1.3,230,,,0,,,,
17872,2018/1/14 17:00,1005.9,,17.1,,59,0.9,67,,,0,,,,
17873,2018/1/14 18:00,1006.4,,15.7,,67,1.2,52,,,0,,,,
17874,2018/1/14 19:00,1007,,15,,70,1.2,74,,,0,,,,
17875,2018/1/14 20:00,1007.2,,15.2,,66,2.1,124,,,0,,,,
17876,2018/1/14 21:00,1007.3,,15,,66,2,126,,,0,,,,
17877,2018/1/14 22:00,1007.1,,14.5,,68,2.5,114,,,0,,,,
17878,2018/1/14 23:00,1006.6,,14.2,,69,2.3,109,,,0,,,,
17879,2018/1/15 00:00,1006.3,,13.6,,72,1.8,87,,,0,,,,
17880,2018/1/15 01:00,1005.7,,13.4,,71,1.9,109,,,0,,,,
17881,2018/1/15 02:00,1005.2,,13.2,,71,2.2,107,,,0,,,,
17882,2018/1/15 03:00,1004.8,,13.2,,67,2.1,96,,,0,,,,
17883,2018/1/15 04:00,1004.6,,13,,66,1.9,89,,,0,,,,
17884,2018/1/15 05:00,1004.7,,13.7,,57,2.3,107,,,0,,,,
17885,2018/1/15 06:00,1005,,15.1,,45,3,108,,,0,,,,
17886,2018/1/15 07:00,1005.9,,16.6,,44,1.3,152,,,0,,,,
17887,2018/1/15 08:00,1006.3,,19.9,,46,0.8,218,,,0,,,,
17888,2018/1/15 09:00,X,,X,,X,X,X,,,X,,,,
17889,2018/1/15 10:00,1005.1,,23.2,,37,0.9,205,,,0,,,,
17890,2018/1/15 11:00,1004,,23.7,,31,1.5,287,,,0,,,,
17891,2018/1/15 12:00,1002.7,,25,,29,1,267,,,0,,,,
17892,2018/1/15 13:00,1002,,25.8,,28,1.1,283,,,0,,,,
17893,2018/1/15 14:00,1001.5,,25.3,,29,0.4,226,,,0,,,,
17894,2018/1/15 15:00,1001.4,,24.6,,31,1.2,216,,,0,,,,
17895,2018/1/15 16:00,1002,,22,,46,0.8,209,,,0,,,,
17896,2018/1/15 17:00,1002.3,,19.1,,59,0.6,62,,,0,,,,
17897,2018/1/15 18:00,1002.8,,18.5,,59,1.4,111,,,0,,,,
17898,2018/1/15 19:00,1003.2,,17.8,,61,1.4,116,,,0,,,,
17899,2018/1/15 20:00,1003.5,,17.1,,66,1.7,80,,,0,,,,
17900,2018/1/15 21:00,1003.1,,16.8,,67,2.1,110,,,0,,,,
17901,2018/1/15 22:00,1003.3,,16.3,,70,1.8,90,,,0,,,,
17902,2018/1/15 23:00,1003,,16.1,,70,1.6,72,,,X,,,,
17903,2018/1/16 00:00,1002.4,,16,,71,1.4,83,,,0,,,,
17904,2018/1/16 01:00,1001.8,,16.4,,68,1.5,104,,,0,,,,
17905,2018/1/16 02:00,1001.2,,16.3,,68,1.8,101,,,0,,,,
17906,2018/1/16 03:00,1000.9,,16,,69,1.8,107,,,0,,,,
17907,2018/1/16 04:00,1001.2,,15.8,,71,1.9,97,,,0,,,,
17908,2018/1/16 05:00,1001.5,,16.2,,68,2.2,110,,,0,,,,
17909,2018/1/16 06:00,1001.9,,15.8,,71,2,45,,,0,,,,
17910,2018/1/16 07:00,1002.2,,17.8,,65,0.9,34,,,0,,,,
17911,2018/1/16 08:00,1002.4,,20.9,,54,1.1,93,,,0,,,,
17912,2018/1/16 09:00,1002.1,,23.9,,43,0.4,313,,,0,,,,
17913,2018/1/16 10:00,1001.4,,25,,36,1.3,344,,,0,,,,
17914,2018/1/16 11:00,1000.8,,26.5,,33,1.1,264,,,0,,,,
17915,2018/1/16 12:00,1000,,26.8,,29,1.6,334,,,0,,,,
17916,2018/1/16 13:00,X,,X,,X,X,X,,,0,,,,
17917,2018/1/16 14:00,998.4,,27.3,,30,1,318,,,0,,,,
17918,2018/1/16 15:00,998.2,,26.7,,32,0.6,318,,,0,,,,
17919,2018/1/16 16:00,998.4,,25.6,,35,0.3,270,,,0,,,,
17920,2018/1/16 17:00,998.5,,22,,55,0.9,34,,,0,,,,
17921,2018/1/16 18:00,998.8,,21,,59,1.7,55,,,0,,,,
17922,2018/1/16 19:00,999.6,,20.9,,60,1.4,60,,,0,,,,
17923,2018/1/16 20:00,999.9,,20,,64,1.2,87,,,0,,,,
17924,2018/1/16 21:00,999.9,,20,,64,1.3,95,,,0,,,,
17925,2018/1/16 22:00,999.7,,20,,66,1.6,89,,,0,,,,
17926,2018/1/16 23:00,999.6,,19.6,,69,2.2,54,,,0,,,,
17927,2018/1/17 00:00,999.1,,20.3,,67,1.7,75,,,0,,,,
17928,2018/1/17 01:00,999.4,,19.8,,72,1.2,117,,,0,,,,
17929,2018/1/17 02:00,999,,19.9,,73,1.7,95,,,0,,,,
17930,2018/1/17 03:00,999.2,,19.7,,74,1,55,,,0,,,,
17931,2018/1/17 04:00,999.3,,19,,85,2.4,111,,,0,,,,
17932,2018/1/17 05:00,999.4,,19.7,,78,2.3,108,,,0,,,,
17933,2018/1/17 06:00,1000.2,,19.6,,81,1.5,107,,,0,,,,
17934,2018/1/17 07:00,1000.6,,20.8,,75,1.9,110,,,0,,,,
17935,2018/1/17 08:00,1001.5,,22.6,,70,0.7,93,,,0,,,,
17936,2018/1/17 09:00,1001.3,,25.1,,58,0.3,265,,,0,,,,
17937,2018/1/17 10:00,1000.7,,27.9,,51,0.8,216,,,X,,,,
17938,2018/1/17 11:00,X,,X,,X,X,X,,,0,,,,
17939,2018/1/17 12:00,999.4,,27.5,,58,1.6,254,,,X,,,,
17940,2018/1/17 13:00,999.2,,27.1,,61,0.9,243,,,0,,,,
17941,2018/1/17 14:00,999.2,,25.8,,70,1.2,203,,,0,,,,
17942,2018/1/17 15:00,999.4,,25,,74,1.3,250,,,0,,,,
17943,2018/1/17 16:00,999.7,,23.6,,82,0.9,257,,,0,,,,
17944,2018/1/17 17:00,1000,,23.2,,86,0,0,,,0,,,,
17945,2018/1/17 18:00,1000.4,,22.6,,88,0.3,334,,,0,,,,
17946,2018/1/17 19:00,1000.7,,21.9,,97,0.5,53,,,0,,,,
17947,2018/1/17 20:00,1001.1,,22.1,,96,0.5,46,,,0,,,,
17948,2018/1/17 21:00,1001.1,,21.6,,99,0.9,329,,,0,,,,
17949,2018/1/17 22:00,1001,,20.2,,100,1.2,52,,,0,,,,
17950,2018/1/17 23:00,1000.3,,20.6,,96,1.7,64,,,0,,,,
17951,2018/1/18 00:00,999.8,,21.1,,86,1.8,111,,,0,,,,
17952,2018/1/18 01:00,1000.2,,20.1,,97,0.8,231,,,0,,,,
17953,2018/1/18 02:00,X,,X,,X,X,X,,,0,,,,
17954,2018/1/18 03:00,1001,,19.1,,99,0.9,65,,,0,,,,
17955,2018/1/18 04:00,1001.5,,19.6,,92,1.1,90,,,0,,,,
17956,2018/1/18 05:00,1002.1,,19.7,,91,1.2,93,,,0,,,,
17957,2018/1/18 06:00,1002.7,,19.9,,91,1.3,101,,,0,,,,
17958,2018/1/18 07:00,1003.1,,20.9,,85,1,53,,,0,,,,
17959,2018/1/18 08:00,1003.5,,22,,80,0.8,81,,,0,,,,
17960,2018/1/18 09:00,1003.5,,23.1,,78,0.1,0,,,0,,,,
17961,2018/1/18 10:00,1002.8,,25.9,,64,1,106,,,0,,,,
17962,2018/1/18 11:00,1002,,27.8,,59,0.9,218,,,0,,,,
17963,2018/1/18 12:00,1001.2,,28.4,,56,1.5,240,,,0,,,,
17964,2018/1/18 13:00,1000.9,,27.5,,60,0.9,220,,,0,,,,
17965,2018/1/18 14:00,1001,,25.6,,69,1.3,201,,,0,,,,
17966,2018/1/18 15:00,1001.3,,25.5,,69,0.6,220,,,0,,,,
17967,2018/1/18 16:00,1001.8,,24.9,,71,0.8,231,,,0,,,,
17968,2018/1/18 17:00,1002.4,,24,,77,0.3,216,,,0,,,,
17969,2018/1/18 18:00,1002.7,,23.3,,82,0.7,53,,,0,,,,
17970,2018/1/18 19:00,1002.9,,22.9,,85,0.3,234,,,0,,,,
17971,2018/1/18 20:00,1003.2,,22.4,,89,0.3,58,,,0,,,,
17972,2018/1/18 21:00,1003.5,,22.2,,89,0.2,0,,,0,,,,
17973,2018/1/18 22:00,1003.4,,22.1,,93,0.5,59,,,0,,,,
17974,2018/1/18 23:00,1003.6,,21.7,,96,0.7,40,,,0,,,,
17975,2018/1/19 00:00,1003.7,,21.8,,96,0.8,68,,,0,,,,
17976,2018/1/19 01:00,1003.5,,21.7,,96,0.9,59,,,0,,,,
17977,2018/1/19 02:00,1003.3,,21.4,,97,0.5,47,,,0,,,,
17978,2018/1/19 03:00,1002.7,,21.1,,100,1.4,57,,,0,,,,
17979,2018/1/19 04:00,1002.7,,20.8,,99,0.7,45,,,0,,,,
17980,2018/1/19 05:00,1003.4,,20.4,,100,0.9,326,,,0,,,,
17981,2018/1/19 06:00,1003.3,,20.5,,100,1,80,,,0,,,,
17982,2018/1/19 07:00,X,,X,,X,X,X,,,0,,,,
17983,2018/1/19 08:00,1004.1,,22.7,,96,0.7,292,,,0,,,,
17984,2018/1/19 09:00,X,,X,,X,X,X,,,0,,,,
17985,2018/1/19 10:00,1004.6,,24.6,,79,1.3,290,,,0,,,,
17986,2018/1/19 11:00,1003.9,,25,,75,0.6,291,,,0,,,,
17987,2018/1/19 12:00,1002.6,,26.5,,67,0,0,,,0,,,,
17988,2018/1/19 13:00,1001.5,,26.9,,66,1,348,,,0,,,,
17989,2018/1/19 14:00,1001.1,,26.3,,68,1.1,234,,,0,,,,
17990,2018/1/19 15:00,1001.1,,25.3,,70,0.8,241,,,0,,,,
17991,2018/1/19 16:00,1001.6,,24.7,,72,0.9,206,,,X,,,,
17992,2018/1/19 17:00,1001.9,,23.6,,80,0.9,219,,,0,,,,
17993,2018/1/19 18:00,1002.6,,22.8,,85,0.9,218,,,0,,,,
17994,2018/1/19 19:00,1003,,22.7,,84,0,0,,,0,,,,
17995,2018/1/19 20:00,1003.2,,22.4,,87,0,0,,,0,,,,
17996,2018/1/19 21:00,1003.4,,22,,92,0.6,68,,,0,,,,
17997,2018/1/19 22:00,1003,,22.2,,90,1.2,47,,,0,,,,
17998,2018/1/19 23:00,1002.8,,21.6,,93,0.9,31,,,0,,,,
17999,2018/1/20 00:00,1002.6,,21.1,,94,0.8,65,,,0,,,,
18000,2018/1/20 01:00,1002,,21.1,,96,1,57,,,0,,,,
18001,2018/1/20 02:00,1001.7,,20.6,,99,0.6,61,,,0,,,,
18002,2018/1/20 03:00,1001.8,,19.8,,100,0.8,53,,,0,,,,
18003,2018/1/20 04:00,1002,,20.5,,100,0.2,0,,,0,,,,
18004,2018/1/20 05:00,1002.7,,20.3,,100,0,0,,,0,,,,
18005,2018/1/20 06:00,1003.2,,20.2,,100,0.4,233,,,0,,,,
18006,2018/1/20 07:00,1003.6,,20.9,,99,0.4,49,,,0,,,,
18007,2018/1/20 08:00,1004,,23.4,,79,0.4,53,,,0,,,,
18008,2018/1/20 09:00,1003.6,,25.3,,70,1.3,272,,,0,,,,
18009,2018/1/20 10:00,1003.2,,26.1,,67,0.9,193,,,0,,,,
18010,2018/1/20 11:00,1002.1,,25.7,,64,1,286,,,0,,,,
18011,2018/1/20 12:00,1001.1,,26.4,,62,1.1,201,,,0,,,,
18012,2018/1/20 13:00,1000.4,,25.3,,68,0.7,182,,,0,,,,
18013,2018/1/20 14:00,1000.3,,24.8,,71,1.2,204,,,0,,,,
18014,2018/1/20 15:00,1000.4,,23.6,,77,0.9,211,,,0,,,,
18015,2018/1/20 16:00,1001.1,,22.6,,92,0.6,51,,,0,,,,
18016,2018/1/20 17:00,1001.5,,21.5,,100,1.1,47,,,0,,,,
18017,2018/1/20 18:00,1001.9,,21.5,,98,0.7,35,,,0,,,,
18018,2018/1/20 19:00,1002.4,,21.5,,99,0.6,67,,,0,,,,
18019,2018/1/20 20:00,1002.5,,21.4,,99,0.6,49,,,0,,,,
18020,2018/1/20 21:00,1002.5,,21,,100,0.9,56,,,0,,,,
18021,2018/1/20 22:00,1002.2,,20.3,,100,0,0,,,0,,,,
18022,2018/1/20 23:00,1002,,19.3,,100,1.2,54,,,0,,,,
18023,2018/1/21 00:00,1001.7,,19.3,,100,0.3,54,,,0,,,,
18024,2018/1/21 01:00,1001.6,,18.7,,100,0,0,,,0,,,,
18025,2018/1/21 02:00,1001.3,,19.4,,100,0.6,73,,,0,,,,
18026,2018/1/21 03:00,1001.1,,19.8,,100,0.8,52,,,0,,,,
18027,2018/1/21 04:00,1001.1,,19.3,,100,0.8,29,,,0,,,,
18028,2018/1/21 05:00,1001.5,,19.5,,100,0.7,323,,,0,,,,
18029,2018/1/21 06:00,1002.1,,19.8,,95,0.9,17,,,0,,,,
18030,2018/1/21 07:00,1002.5,,19.8,,100,1.1,318,,,0,,,,
18031,2018/1/21 08:00,1002.8,,22.2,,87,1.1,305,,,0,,,,
18032,2018/1/21 09:00,1002.7,,23.4,,77,0,0,,,0,,,,
18033,2018/1/21 10:00,1001.9,,24.5,,71,1.3,235,,,0,,,,
18034,2018/1/21 11:00,1001,,24.8,,70,1,264,,,0,,,,
18035,2018/1/21 12:00,1000.1,,25.5,,66,0.8,251,,,0,,,,
18036,2018/1/21 13:00,999.3,,26.3,,64,1.2,286,,,0,,,,
18037,2018/1/21 14:00,998.8,,26.4,,59,0.8,355,,,0,,,,
18038,2018/1/21 15:00,998.7,,26.9,,57,0.8,285,,,0,,,,
18039,2018/1/21 16:00,998.9,,25.9,,61,0.7,265,,,0,,,,
18040,2018/1/21 17:00,999.5,,23.9,,74,1.4,220,,,0,,,,
18041,2018/1/21 18:00,999.9,,22.8,,79,0.5,244,,,0,,,,
18042,2018/1/21 19:00,1000.1,,22.1,,84,0,0,,,0,,,,
18043,2018/1/21 20:00,1000.3,,21.6,,89,0.3,9,,,0,,,,
18044,2018/1/21 21:00,1000.4,,21.2,,91,0.8,72,,,0,,,,
18045,2018/1/21 22:00,1000.2,,21,,96,0.6,126,,,0,,,,
18046,2018/1/21 23:00,1000.1,,21,,93,0,0,,,0,,,,
